Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
1.680298328,0.5540509,0.3705902,-0.07085582,0.04158361,1.026078,0.1443205,10.57268,-22.64362,-31.56139,1001.102
1.700482368,0.125124,0.1315152,0.2343103,0.03166535,1.008264,0.1668521,10.57268,-22.64362,-31.56139,1001.104
1.720665932,0.4315003,0.8487403,0.1122438,0.01728738,1.000857,0.1594278,11.32698,-23.0135,-31.99743,1001.104
1.740849495,0.4927756,0.669434,-0.1929222,0.01526567,1.048316,0.1589103,11.32698,-23.0135,-31.99743,1001.102
1.761033535,0.4927756,0.7292027,0.05121062,0.0157186,1.011103,0.1499011,10.58239,-23.01294,-31.56126,1001.102
1.781217575,-0.119977,0.908509,-0.6201548,0.04054428,0.9918625,0.17284,10.58239,-23.01294,-31.56126,1001.1
1.798878193,-0.05870173,0.8487403,0.3563767,0.005192557,0.9636187,0.1830378,10.58239,-23.01294,-31.56126,1001.1
1.819062233,-0.2425275,2.163653,0.2343103,0.003171726,1.011151,0.175223,10.96357,-23.3833,-31.55965,1001.102
1.839245319,0.06384878,1.864809,0.6615428,0.0126113,1.02828,0.172142,10.96357,-23.3833,-31.55965,1001.102
1.859429359,0.06384878,3.418797,0.4784431,0.02803054,0.9898019,0.166492,11.69846,-23.01455,-31.99595,1001.099
1.879613399,0.002573525,3.777409,0.722576,0.02962718,0.97798,0.1394934,11.69846,-23.01455,-31.99595,1001.099
1.899796963,0.002573525,4.793478,0.5394764,0.004305578,0.9970511,0.1817545,11.69846,-23.01455,-31.99595,1001.099
1.919980526,0.06384878,4.972785,0.9667089,0.001494925,0.9912426,0.1281191,10.95222,-23.01553,-31.12065,1001.099
1.940164566,0.125124,5.391166,0.9667089,0.00496088,0.9832485,0.1576376,10.95222,-23.01553,-31.12065,1001.099
1.960348129,0.2476745,5.21186,0.9667089,-0.005285225,0.9935979,0.1247696,10.95222,-23.01553,-31.12065,1001.099
1.980532169,0.1863993,5.450934,1.210842,0.02259893,0.9609011,0.1411121,10.95222,-23.01553,-31.12065,1001.099
2.000715256,0.9217024,5.869316,1.210842,0.00867104,1.075598,0.1341574,10.95222,-23.01553,-31.12065,1001.099
2.020899296,-0.4263533,6.64631,0.6005096,0.01357473,0.9895324,0.1232017,11.34149,-23.69366,-31.11894,1001.099
2.041083336,-0.610179,5.570472,0.6005096,0.02167085,0.9580773,0.1313258,11.34149,-23.69366,-31.11894,1001.099
2.061267376,-0.365078,5.869316,0.6615428,0.03149761,0.9818995,0.1867672,11.32534,-23.01504,-31.5583,1001.097
2.078927994,0.3089498,6.227928,1.027742,0.02247433,0.9709614,0.1525028,11.32534,-23.01504,-31.5583,1001.097
2.099112034,0.4315003,5.630241,0.9667089,-0.007146866,0.9874965,0.1509272,11.32534,-23.01504,-31.5583,1001.097
2.119295597,-0.05870173,4.793478,0.6615428,-0.01896195,1.007106,0.1591181,11.32534,-23.01504,-31.5583,1001.097
2.139479160,-0.1812522,3.777409,0.8446425,0.01477563,1.008987,0.1664046,11.32534,-23.01504,-31.5583,1001.097
2.159662724,-0.2425275,3.179722,0.5394764,0.02044246,1.01952,0.1388693,11.69517,-23.01764,-31.11769,1001.097
2.179846764,-0.1812522,2.701571,0.4784431,0.03567963,0.9564005,0.1259196,11.69517,-23.01764,-31.11769,1001.097
2.200030804,-0.1812522,2.28319,0.1732771,0.02689182,1.004468,0.1516998,11.70652,-23.38541,-31.5567,1001.097
2.220213890,-0.365078,2.163653,0.4174099,0.02653991,0.9929342,0.1903989,11.70652,-23.38541,-31.5567,1001.097
2.240397930,-0.4876285,1.924578,-0.009822596,0.03197384,0.9427347,0.1791791,11.70652,-23.38541,-31.5567,1001.097
2.260581970,0.06384878,1.924578,0.2343103,0.01596846,0.950422,0.1618376,11.70816,-23.38386,-31.99583,1001.097
2.280766010,-0.1812522,1.80504,0.2343103,0.01143725,0.9655816,0.1898797,11.70816,-23.38386,-31.99583,1001.097
2.300949097,-0.119977,1.924578,-0.131889,0.0176845,0.9677569,0.175316,11.69681,-23.01609,-31.55683,1001.097
2.321133137,0.3089498,2.462497,0.1122438,0.03654976,0.9244839,0.1209074,11.69681,-23.01609,-31.55683,1001.097
2.341317177,0.5540509,2.582034,0.2343103,0.004991637,1.020589,0.1544839,11.69681,-23.01609,-31.55683,1001.099
2.358977794,0.9217024,2.76134,0.2953435,0.02139156,1.020204,0.1690498,11.68711,-22.64677,-31.55696,1001.099
2.379161358,-1.039106,3.478565,0.8446425,-0.01024035,0.9245846,0.1384952,11.68711,-22.64677,-31.55696,1001.099
2.399345398,-0.1812522,3.179722,0.2343103,-0.002377732,1.029606,0.2602625,11.32369,-23.01659,-31.11917,1001.1
2.419528961,-0.610179,3.000415,0.6615428,0.03463168,0.9224422,0.1773138,11.32369,-23.01659,-31.11917,1001.1
2.439712524,-0.1812522,3.956715,0.4174099,0.03410194,0.9252945,0.2308956,11.32369,-23.01659,-31.11917,1001.1
2.459896564,-0.610179,3.179722,0.6615428,0.03300333,0.9374598,0.1751805,12.00638,-23.01697,-31.55559,1001.1
2.480080604,-0.3038028,4.195791,0.3563767,0.02069641,0.9572374,0.2145169,12.00638,-23.01697,-31.55559,1001.099
2.500263691,0.370225,3.418797,0.9056757,-0.0007736338,0.9787554,0.162423,11.70652,-23.38541,-31.5567,1001.099
2.520447731,-0.7327295,3.657872,0.4174099,0.006937395,0.9794556,0.1522072,11.70652,-23.38541,-31.5567,1001.1
2.540631771,-0.5489038,2.582034,0.4784431,0.03965168,0.9851847,0.2096898,11.70652,-23.38541,-31.5567,1001.1
2.560815811,-0.119977,3.359028,0.6005096,0.04535254,0.9530678,0.1832567,12.00638,-23.01697,-31.55559,1001.102
2.580998897,-0.4263533,3.71764,0.1732771,0.03713092,1.035125,0.1537512,12.00638,-23.01697,-31.55559,1001.102
2.601182938,-0.2425275,3.837178,0.9056757,0.02292475,0.9751267,0.07521733,12.00473,-23.01851,-31.11646,1001.104
2.618843555,1.228079,4.195791,0.8446425,-0.0173462,0.9562488,0.01310631,12.00473,-23.01851,-31.11646,1001.104
2.639027595,-0.4263533,3.060184,1.088775,-0.03671797,1.041031,0.08293486,12.00473,-23.01851,-31.11646,1001.104
2.659211159,-0.5489038,1.864809,0.4784431,-0.0433355,1.028713,0.1425509,12.01303,-23.38915,-30.73994,1001.104
2.679395199,-0.365078,-0.9443224,-0.4980884,0.03709653,0.957838,0.1784973,12.01303,-23.38915,-30.73994,1001.104
2.699578762,0.6153261,-1.900623,-0.131889,0.09775818,1.005692,0.2319067,11.70487,-23.38695,-31.11757,1001.104
2.719762325,0.3089498,-1.004091,-0.3760219,0.07559585,0.9644801,0.2014419,11.70487,-23.38695,-31.11757,1001.104
2.739946365,0.4315003,-0.9443224,0.2953435,-0.02961022,1.010493,0.14363,12.00332,-23.01984,-30.74007,1001.104
2.760130405,0.06384878,-0.5857099,-0.131889,-0.05679513,0.9846482,0.1684609,12.00332,-23.01984,-30.74007,1001.102
2.780314445,-0.4876285,-1.960391,0.1732771,-0.02186836,0.9682787,0.1612734,12.00332,-23.01984,-30.74007,1001.102
2.800497532,-0.4263533,-0.9443224,-0.4370551,0.02765378,1.061322,0.1362799,12.38591,-23.38888,-31.11486,1001.102
2.820681572,-0.85528,-0.3466348,-0.131889,0.04772697,0.9974699,0.1067647,12.38591,-23.38888,-31.11486,1001.102
2.840865612,-0.7327295,0.7292027,-0.2539555,0.03977048,1.017199,0.1086266,12.38756,-23.38733,-31.55399,1001.1
2.861048698,-1.161656,0.01197769,-0.07085582,0.03070676,1.009705,0.06907804,12.38756,-23.38733,-31.55399,1001.1
2.881232738,0.002573525,0.07174645,-0.009822596,0.02515792,1.068827,0.1086967,12.38756,-23.38733,-31.55399,1001.1
2.898893833,0.002573525,-0.7650161,0.4174099,0.001025521,1.032911,-0.01897788,12.03223,-24.0649,-31.1161,1001.1
2.919076920,-0.05870173,-1.123629,-0.131889,-0.02547748,1.030262,0.01312331,12.03223,-24.0649,-31.1161,1001.1
2.939260960,-0.3038028,-2.97646,-0.009822596,-0.0175699,1.013276,0.07651839,12.01608,-23.38628,-31.55547,1001.1
2.959445000,-1.284207,-2.558079,-0.4370551,0.02557302,0.9540424,0.1531366,12.01608,-23.38628,-31.55547,1001.096
2.979629040,-0.85528,-3.036229,-0.1929222,0.01006946,0.9604479,0.1192251,12.01608,-23.38628,-31.55547,1001.096
2.999812126,-0.610179,-1.661547,-0.2539555,0.02982709,1.001188,0.1448183,11.71155,-23.69604,-30.74106,1001.096
3.019996166,-0.2425275,-1.243166,-0.131889,0.01435886,0.96505,0.1013062,11.71155,-23.69604,-30.74106,1001.096
3.040180206,-0.3038028,0.01197769,-0.07085582,0.0125257,0.9961011,0.1432833,12.37785,-23.01802,-31.55412,1001.096
3.060364246,-0.4263533,0.7292027,0.1732771,-0.0204769,0.9744005,0.08353864,12.37785,-23.01802,-31.55412,1001.096
3.080547333,-0.3038028,1.087815,0.05121062,-0.01324649,0.9742569,0.1088277,12.37785,-23.01802,-31.55412,1001.096
3.100731373,-0.3038028,0.3705902,0.05121062,0.02632794,1.011285,0.1474562,11.70652,-23.38541,-31.5567,1001.096
3.120914936,0.2476745,-0.1075598,-0.2539555,0.1211474,0.9872745,0.1697114,11.70652,-23.38541,-31.5567,1001.096
3.141098976,-0.2425275,1.028046,0.2953435,0.0914166,0.9715858,0.2414594,11.70487,-23.38695,-31.11757,1001.096
3.161282539,0.2476745,2.28319,0.6615428,-0.01940745,0.9627324,0.2356078,11.70487,-23.38695,-31.11757,1001.094
3.178943634,0.7991518,2.163653,0.8446425,-0.04032741,0.9782329,0.2048037,11.70487,-23.38695,-31.11757,1001.094
3.199126720,0.4315003,1.506197,0.4174099,-0.04889455,1.008669,0.2010394,12.00638,-23.01697,-31.55559,1001.094
3.219310761,0.06384878,0.9682778,0.2343103,-0.006199936,0.9483548,0.1905379,12.00638,-23.01697,-31.55559,1001.094
3.239494801,0.002573525,1.32689,0.1732771,0.02839833,0.9591236,0.1824282,11.71296,-23.69471,-31.11746,1001.098
3.259678841,0.1863993,1.80504,0.4784431,0.04027968,0.973973,0.1685937,11.71296,-23.69471,-31.11746,1001.098
3.279861927,0.1863993,2.582034,0.6005096,0.03771077,1.026719,0.1715877,11.71296,-23.69471,-31.11746,1001.098
3.300045967,0.1863993,3.179722,0.7836093,0.0133085,1.011154,0.1411471,11.32534,-23.01504,-31.5583,1001.098
3.320230007,0.3089498,3.538334,0.6615428,-0.002494674,0.9619771,0.1416568,11.32534,-23.01504,-31.5583,1001.098
3.340413570,-0.1812522,3.000415,0.6005096,9.355687E-05,0.9872112,0.1416658,11.71461,-23.69317,-31.55659,1001.098
3.360597133,0.7991518,3.71764,0.7836093,0.01844044,0.8664994,0.1265986,11.71461,-23.69317,-31.55659,1001.096
3.380781174,0.4315003,3.777409,0.6615428,0.03331202,1.031498,0.1716888,12.00473,-23.01851,-31.11646,1001.096
3.400964737,0.1863993,2.701571,0.4174099,0.02270411,0.9521441,0.1448313,12.00473,-23.01851,-31.11646,1001.096
3.421148777,0.1863993,2.940647,0.2343103,0.0222831,0.9871478,0.1323868,12.00473,-23.01851,-31.11646,1001.096
3.441332340,0.125124,1.565965,0.3563767,0.002208424,0.971586,0.1569242,11.70652,-23.38541,-31.5567,1001.098
3.458993435,0.1863993,1.028046,0.2343103,0.005492797,0.9399611,0.1261251,11.70652,-23.38541,-31.5567,1001.098
3.479177475,0.370225,0.4901277,-0.131889,0.04238667,0.999282,0.1603329,12.01608,-23.38628,-31.55547,1001.098
3.499360561,0.2476745,0.908509,-0.4370551,0.03700625,1.085794,0.125559,12.01608,-23.38628,-31.55547,1001.098
3.519544601,0.002573525,0.6096652,0.1732771,0.002128018,1.018158,0.1510339,12.01608,-23.38628,-31.55547,1001.098
3.539728641,-0.5489038,1.028046,0.3563767,-0.01803882,0.9708446,0.15256,12.02088,-23.69713,-30.6771,1001.102
3.559912205,-0.5489038,0.7889715,0.4784431,-0.02899615,0.9990996,0.1696792,12.02088,-23.69713,-30.6771,1001.102
3.580095768,-0.119977,1.087815,0.2343103,-0.004367547,0.9975016,0.1233857,12.02112,-23.69691,-30.73983,1001.098
3.600279808,-0.2425275,0.669434,0.4174099,0.01095366,1.006077,0.1610001,12.02112,-23.69691,-30.73983,1001.098
3.620463371,0.1863993,1.028046,0.2953435,0.0328851,0.987693,0.1421138,12.02112,-23.69691,-30.73983,1001.098
3.640647411,-0.2425275,0.4901277,0.2343103,0.04213074,0.941493,0.1241553,12.01608,-23.38628,-31.55547,1001.098
3.660830974,-0.365078,0.1315152,-0.1929222,0.03839687,0.9709691,0.1266905,12.01608,-23.38628,-31.55547,1001.096
3.681014538,-0.1812522,-0.2868661,0.1122438,0.01626039,0.9666927,0.1339372,12.37785,-23.01802,-31.55412,1001.096
3.701198578,0.2476745,0.01197769,-0.07085582,0.008317623,0.9856175,0.1192392,12.37785,-23.01802,-31.55412,1001.096
3.718859196,0.2476745,-0.2868661,-0.07085582,0.01369089,0.9797441,0.1332261,12.37785,-23.01802,-31.55412,1001.096
3.739043236,0.2476745,0.3108215,-0.131889,0.0189849,0.9808928,0.1230227,12.37621,-23.01956,-31.11498,1001.096
3.759227276,0.002573525,0.3108215,-0.009822596,0.007119579,0.96446,0.1499638,12.37621,-23.01956,-31.11498,1001.096
3.779410362,0.002573525,0.3705902,-0.07085582,0.01855716,0.9756945,0.1579547,12.37621,-23.01956,-31.11498,1001.096
3.799594402,-0.1812522,0.8487403,-0.07085582,0.03242901,0.9849986,0.1688234,12.37621,-23.01956,-31.11498,1001.096
3.819778442,0.125124,1.32689,0.05121062,0.02211849,0.9997182,0.1837275,12.37621,-23.01956,-31.11498,1001.096
3.839962006,0.3089498,1.924578,0.2343103,0.02250675,1.00747,0.1843669,12.01608,-23.38628,-31.55547,1001.096
3.860145569,0.06384878,1.745272,0.1732771,0.01349276,0.9953607,0.170516,12.01608,-23.38628,-31.55547,1001.096
3.880329132,0.2476745,1.028046,0.2343103,0.007989029,1.011779,0.1679296,11.71296,-23.69471,-31.11746,1001.096
3.900513172,-0.05870173,1.087815,0.05121062,0.01223625,0.979066,0.1993906,11.71296,-23.69471,-31.11746,1001.096
3.920697212,-0.05870173,1.147584,0.2343103,-0.001311841,0.9828466,0.1887804,11.70816,-23.38386,-31.99583,1001.096
3.940880299,0.125124,1.028046,0.2343103,0.02692823,1.000691,0.1905519,11.70816,-23.38386,-31.99583,1001.1
3.961064339,-0.05870173,1.207353,0.4174099,0.04891741,0.9764142,0.2284795,11.70816,-23.38386,-31.99583,1001.1
3.981248379,0.4315003,1.685503,0.3563767,0.0348875,0.9802215,0.2144644,12.38591,-23.38888,-31.11486,1001.1
3.998908997,0.6153261,1.924578,0.2343103,-0.003554969,0.9695531,0.1578656,12.38591,-23.38888,-31.11486,1001.1
4.019093037,0.3089498,2.701571,0.2343103,-0.01165223,0.9999447,0.2081109,12.03059,-24.06645,-30.67697,1001.1
4.039277077,0.9829776,3.359028,0.4784431,0.0197924,0.99411,0.1106319,12.03059,-24.06645,-30.67697,1001.1
4.059460640,0.2476745,4.016484,0.4784431,0.0148888,0.9593062,0.19267,12.03059,-24.06645,-30.67697,1001.1
4.079644203,0.1863993,4.554403,0.5394764,0.04217376,0.9759696,0.2143696,12.40535,-24.06441,-31.55375,1001.1
4.099827766,0.4315003,5.331397,0.6615428,0.01058925,0.9954497,0.2060429,12.40535,-24.06441,-31.55375,1001.1
4.120011807,0.06384878,5.032553,0.5394764,0.03280918,0.9534047,0.1793891,12.40371,-24.06595,-31.11462,1001.1
4.140195847,0.06384878,5.092322,0.6005096,0.02843883,0.9556848,0.187226,12.40371,-24.06595,-31.11462,1001.106
4.160378933,0.370225,4.733709,0.4784431,0.005229828,1.000528,0.1745231,12.40371,-24.06595,-31.11462,1001.106
4.180562973,0.125124,4.255559,0.5394764,0.02375195,0.9841536,0.1921756,12.37621,-23.01956,-31.11498,1001.104
4.200747013,-0.05870173,4.195791,0.5394764,0.01706588,0.9787739,0.1872131,12.37621,-23.01956,-31.11498,1001.104
4.220931053,0.06384878,3.000415,0.4784431,-0.00281587,1.027426,0.1862588,12.01279,-23.38937,-30.6772,1001.104
4.241114140,0.370225,2.28319,0.2953435,0.03908938,0.9921323,0.192311,12.01279,-23.38937,-30.6772,1001.104
4.261298180,0.5540509,1.685503,0.3563767,0.002678612,0.9328911,0.1508053,12.01279,-23.38937,-30.6772,1001.106
4.278958797,-0.1812522,0.7889715,0.05121062,0.01799954,1.020736,0.2079922,12.37456,-23.02111,-30.67585,1001.106
