Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
3.040156841,-2.259012,7.249702,1.510789,0.02044765,0.9783639,0.184767,8.431593,-23.68543,-31.13052,1001.5
3.060340881,2.888109,6.831321,0.5342574,-0.01266375,1.085028,0.1285363,8.426585,-23.3117,-32.38531,1001.5
3.080524921,5.890597,2.886583,0.3511577,-0.03558096,1.066839,0.07176588,8.426585,-23.3117,-32.38531,1001.494
3.100708008,3.745963,1.57167,0.4732241,0.03953791,0.9951711,0.1797192,8.815828,-24.05293,-31.94444,1001.494
3.120892048,0.008172336,-0.8190799,-0.686407,0.09450188,0.9564673,0.2070946,8.815828,-24.05293,-31.94444,1001.494
3.141075134,-2.259012,-3.20983,-0.7474403,0.06303485,0.9672372,0.1489635,9.122337,-24.05667,-31.12768,1001.494
3.158735752,-3.361967,-3.568443,-1.479839,0.0258325,0.972479,0.1510682,9.122337,-24.05667,-31.12768,1001.498
3.178919792,-1.830085,-3.20983,-1.235706,0.01358232,1.108128,0.134794,9.122337,-24.05667,-31.12768,1001.498
3.199103355,2.152806,-3.867287,-1.357772,0.009512893,1.007515,0.06274019,8.814184,-24.05447,-31.50531,1001.498
3.219286919,1.478778,-1.117924,-1.785005,0.003132313,0.9353876,0.1440418,8.814184,-24.05447,-31.50531,1001.498
3.239470482,0.06944759,0.6153702,-0.5033074,0.05837803,0.9527285,0.1880967,8.434647,-23.68256,-31.94605,1001.5
3.259654522,-0.4820297,2.946352,0.2901244,-0.02682742,1.017877,0.2337905,8.434647,-23.68256,-31.94605,1001.5
3.279837608,-1.891361,4.858952,1.022523,-0.0491548,0.9901693,0.2094322,8.434647,-23.68256,-31.94605,1001.494
3.300021648,-1.156057,5.456639,1.449756,-0.08543214,0.9196578,0.1808411,8.814184,-24.05447,-31.50531,1001.494
3.320204735,0.4370991,4.739414,1.144589,-0.01995865,1.008305,0.2321313,8.814184,-24.05447,-31.50531,1001.496
