Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.280049801,0.2309931,-0.4049709,-0.07996292,0.01165956,0.9877321,0.1552836,25.52323,-24.86554,-24.28697,1001.483
0.300232887,0.1697179,-0.2854334,-0.1409961,0.01751756,0.9820733,0.1483508,25.52323,-24.86554,-24.28697,1001.483
0.320416927,0.2922684,-0.2256647,-0.07996292,0.01023734,0.9858553,0.1469765,25.52323,-24.86554,-24.28697,1001.483
0.340600967,0.1084426,-0.04635842,-0.0189297,0.002445486,0.992047,0.1461373,24.78998,-25.23276,-24.2898,1001.483
0.360785008,-0.0141079,0.3720229,0.2862364,-0.01350976,0.995153,0.1510881,24.78998,-25.23276,-24.2898,1001.483
0.380968094,0.1084426,0.0731791,0.469336,-0.02495584,0.9841856,0.1649989,25.52323,-24.86554,-24.28697,1001.483
0.401152134,0.4148189,0.01341034,0.7134689,-0.02252209,0.9822115,0.172255,25.52323,-24.86554,-24.28697,1001.485
0.418812752,0.4148189,0.5513291,0.8965686,0.02912571,0.9792907,0.1531445,25.52323,-24.86554,-24.28697,1001.485
0.438996792,0.5373694,0.7904041,0.8355353,0.04988798,0.9779024,0.1287572,24.78834,-25.2343,-23.85067,1001.485
0.459180832,0.1084426,1.089248,0.4083028,0.05162536,0.9940933,0.1110714,24.78834,-25.2343,-23.85067,1001.485
0.479363918,-0.3817594,0.3720229,0.04210352,0.03471588,0.9960908,0.1286529,24.80939,-25.97139,-24.28954,1001.485
0.499547958,-0.4430347,-0.5245085,-0.2020294,0.0285491,0.9869946,0.1571905,24.80939,-25.97139,-24.28954,1001.485
0.519731522,-0.0141079,-0.5842772,-0.2020294,0.0175025,0.9827669,0.1761,24.80939,-25.97139,-24.28954,1001.485
0.539915085,-0.0141079,-0.1658959,-0.2630626,-0.005161357,0.9825078,0.1683427,25.541,-25.60572,-23.84758,1001.485
0.560099125,0.1697179,0.2524854,0.16417,-0.02013847,0.9848186,0.1572189,25.541,-25.60572,-23.84758,1001.485
0.580282688,0.2922684,0.1329478,0.16417,0.001075447,0.9857579,0.1430954,25.17281,-25.60158,-24.72732,1001.485
0.600466252,0.04716736,-0.04635842,0.2252032,0.02897515,0.9920528,0.1363668,25.17281,-25.60158,-24.72732,1001.485
0.620650292,-0.1979337,0.3122541,0.16417,0.03530806,0.9867649,0.1416053,24.49819,-25.97205,-23.85164,1001.485
0.640833855,-0.2592089,-0.1061272,-0.07996292,0.02903174,0.9870356,0.1537845,24.49819,-25.97205,-23.85164,1001.485
0.661017895,-0.07538315,-0.4049709,-0.2020294,0.01457002,0.9862785,0.1596298,24.49819,-25.97205,-23.85164,1001.485
0.681200981,-0.07538315,-0.2256647,0.04210352,0.004960821,0.9832437,0.1581241,25.90277,-25.23745,-23.84623,1001.485
0.698861599,-0.0141079,0.2524854,0.04210352,-0.002266228,0.9826955,0.1537446,25.90277,-25.23745,-23.84623,1001.485
0.719045639,0.04716736,0.0731791,0.04210352,0.001521994,0.9886326,0.1470443,25.17117,-25.60312,-24.28819,1001.485
0.739229679,0.04716736,0.0731791,0.1031367,0.01745875,0.9869072,0.1494197,25.17117,-25.60312,-24.28819,1001.485
0.759413719,0.04716736,-0.1061272,-0.07996292,0.03243705,0.9846928,0.1508136,25.17117,-25.60312,-24.28819,1001.483
0.779596806,-0.1366584,-0.1658959,-0.1409961,0.02569733,0.9836046,0.1527483,25.17117,-25.60312,-24.28819,1001.483
0.799780846,-0.0141079,-0.04635842,-0.07996292,0.01220653,0.9824259,0.153718,25.17117,-25.60312,-24.28819,1001.485
0.819964886,0.1084426,-0.1061272,-0.0189297,0.002003347,0.9885674,0.1543411,25.17117,-25.60312,-24.28819,1001.485
0.840147972,0.1697179,-0.5245085,-0.2020294,-0.02925023,0.9801401,0.17563,25.17117,-25.60312,-24.28819,1001.485
0.860332012,1.272672,-2.198034,0.3472696,-0.2723691,1.021596,0.2244929,25.17117,-25.60312,-24.28819,1001.485
0.880516052,3.601132,-6.441615,1.140701,-0.2815087,1.136461,0.3542653,24.77863,-24.86499,-23.85079,1001.477
0.900699139,2.682003,-4.588784,1.018635,-0.03946908,0.9076335,0.1917271,24.77863,-24.86499,-23.85079,1001.477
0.920883179,3.049655,0.3720229,3.398931,0.2668587,1.022926,0.1638775,25.18251,-25.97089,-24.72719,1001.481
0.941067219,-0.0141079,0.2524854,0.9576018,0.3040492,1.018643,0.1627649,25.18251,-25.97089,-24.72719,1001.481
0.958727837,0.04716736,4.256992,0.5914025,0.3321154,0.8916524,0.1602104,25.18251,-25.97089,-24.72719,1001.481
0.978911400,0.04716736,4.376529,-0.9954612,0.1001477,1.010725,0.06996948,25.15981,-25.23535,-23.84919,1001.481
1.019279003,0.1084426,3.778842,0.2252032,0.1870174,0.9673579,0.02908355,24.78834,-25.2343,-23.85067,1001.483
1.039462566,1.088847,3.599535,-0.7513283,-0.005640639,0.9856529,-0.002872873,24.78834,-25.2343,-23.85067,1001.481
1.059646606,-0.6881357,0.9697104,-0.3240958,-0.07624454,0.9992334,0.08557175,24.78834,-25.2343,-23.85067,1001.481
1.079829693,-0.6881357,-1.779652,-0.6902951,-0.1168249,0.9626368,0.1973085,24.49013,-25.6012,-24.2909,1001.477
1.100013733,-0.8106862,-4.648553,-0.6902951,-0.133614,0.9532593,0.2871661,24.49013,-25.6012,-24.2909,1001.477
1.120197773,-0.3204842,-7.218609,-2.460258,-0.01530643,0.9421717,0.2629303,25.54264,-25.60417,-24.28671,1001.477
1.140380859,0.2922684,-6.441615,-1.605793,0.04021043,1.017589,0.2653146,25.54264,-25.60417,-24.28671,1001.477
1.160564899,0.9662962,-3.991096,-0.5682287,0.033079,0.9707568,0.1889772,25.54264,-25.60417,-24.28671,1001.477
1.180748940,-0.7494109,-3.692253,-0.4461623,0.03655895,1.004535,0.06166834,25.54264,-25.60417,-24.28671,1001.477
1.200932026,-1.423439,-4.827859,-0.934428,0.1034144,0.9805489,0.03968566,25.54264,-25.60417,-24.28671,1001.477
1.221116066,0.4148189,-4.349709,-1.178561,0.09883586,0.9985826,0.1198495,24.48042,-25.23188,-24.29103,1001.477
1.238776684,0.04716736,-4.588784,-1.483727,0.06372304,0.9899822,0.1528187,24.48042,-25.23188,-24.29103,1001.477
1.258960724,0.2309931,-3.752021,-1.910959,0.04160612,0.9834449,0.1926219,24.49013,-25.6012,-24.2909,1001.477
1.279144764,0.6599199,-3.034796,-1.54476,-0.01234329,0.9769632,0.2280937,24.49013,-25.6012,-24.2909,1001.477
1.299327850,-0.3817594,-5.485315,-1.36166,-0.08480015,0.9880676,0.1238037,24.49013,-25.6012,-24.2909,1001.471
1.319511890,-0.8719615,-9.310515,-1.788893,-0.03317879,0.983932,0.2759477,25.54264,-25.60417,-24.28671,1001.471
1.339695931,0.4148189,-10.14728,-1.910959,-0.01277582,0.9733081,0.2051524,25.54264,-25.60417,-24.28671,1001.469
1.359879494,-0.5043099,-12.95641,-1.178561,-0.04511017,0.9756124,0.1687515,24.47236,-24.86102,-24.73029,1001.469
1.380063057,-0.2592089,-14.15178,-1.422694,0.01024148,0.9446123,0.2016312,24.47236,-24.86102,-24.73029,1001.469
1.400247097,0.4148189,-14.39086,-1.300627,0.03529741,0.9462397,0.2215766,24.47236,-24.86102,-24.73029,1001.469
1.420430660,1.456498,-12.00011,-1.056494,0.09971505,0.9615972,0.3327278,24.79163,-25.23121,-24.72893,1001.469
1.440614224,1.517774,-10.92427,-1.239594,0.1275148,0.9761163,0.3271353,24.79163,-25.23121,-24.72893,1001.469
1.460797787,1.762874,-9.310515,-1.910959,0.06167036,0.9575287,0.2952359,24.48371,-25.22879,-25.16929,1001.468
1.480981827,1.395223,-9.489821,-1.300627,-0.03304688,1.090504,0.3763472,24.48371,-25.22879,-25.16929,1001.468
1.501165390,1.517774,-10.38635,-1.483727,-0.05549248,1.034708,0.252656,24.48371,-25.22879,-25.16929,1001.468
1.518826485,-2.403843,-12.47826,-1.666827,-0.04361798,0.9696993,0.2786008,24.48371,-25.22879,-25.16929,1001.468
1.539009571,-1.66854,-13.79317,-1.300627,-0.006321876,1.077573,0.2057467,24.48371,-25.22879,-25.16929,1001.468
1.559193611,0.1697179,-14.5104,-0.9954612,0.02180419,0.9874158,0.1046574,24.13305,-25.96505,-25.54691,1001.468
1.579377651,-1.362164,-15.70577,-1.666827,-0.0427164,0.8195057,0.08342521,24.13305,-25.96505,-25.54691,1001.466
1.599560738,-3.261696,-17.43907,-1.056494,0.003792958,0.9210573,0.1242937,24.13305,-25.96505,-25.54691,1001.466
1.619744778,-3.629348,-18.57467,-1.483727,0.03410278,1.006595,0.1434593,24.48676,-25.22592,-25.98482,1001.466
1.639928818,-0.1366584,-17.61837,-3.680923,0.1710814,0.9285323,0.06045324,24.48676,-25.22592,-25.98482,1001.466
1.660112858,1.82415,-15.16785,-2.948524,0.0373206,0.8621652,0.05447023,23.72276,-24.48674,-25.5489,1001.47
1.680295944,2.375627,-11.58173,-2.216125,0.00867169,0.9953905,0.1603054,23.72276,-24.48674,-25.5489,1001.47
1.700479984,-0.9332367,-12.00011,-1.605793,-0.05887685,0.9179047,0.1530319,23.75187,-25.59468,-25.54852,1001.47
1.720664025,-1.66854,-12.53803,-2.216125,-0.01400545,0.9969417,0.1165766,23.75187,-25.59468,-25.54852,1001.47
1.740847111,0.1084426,-11.6415,-0.9954612,0.01631501,1.042744,0.08727019,23.75187,-25.59468,-25.54852,1001.47
1.761031151,1.517774,-10.56566,-1.422694,0.008661377,0.8794789,0.02468658,24.12335,-25.59573,-25.54704,1001.47
1.781215191,-0.6268604,-11.40242,-1.422694,-0.04698478,1.050639,0.1736452,24.12335,-25.59573,-25.54704,1001.472
1.798875809,-1.852365,-11.16335,-1.54476,-0.00467862,1.023172,0.1238942,23.37233,-25.22277,-25.98925,1001.472
1.819059372,-1.423439,-11.28288,-1.056494,0.02964375,0.9377653,0.0905254,23.37233,-25.22277,-25.98925,1001.472
1.839242935,0.9662962,-9.310515,-0.4461623,0.01865395,1.047475,0.1511032,23.37233,-25.22277,-25.98925,1001.472
1.859426499,1.762874,-7.935834,-0.9954612,0.02315574,0.8771173,0.04018934,23.01385,-25.58794,-26.86886,1001.472
1.879610539,-0.1366584,-9.250747,-1.422694,0.01361701,0.9852713,0.1620442,23.01385,-25.58794,-26.86886,1001.472
1.899794102,-1.239613,-9.250747,-1.300627,0.01426114,1.011161,0.1907777,23.01056,-25.59103,-25.9906,1001.472
1.919977665,1.640324,-7.457684,-1.178561,0.05199789,1.003453,0.09617192,23.01056,-25.59103,-25.9906,1001.472
1.940161705,1.150122,-6.381846,-0.7513283,0.01494284,0.9173407,0.07603172,23.01056,-25.59103,-25.9906,1001.473
1.960345745,-0.3817594,-5.784159,-0.9954612,0.02072929,0.9560772,0.1361535,22.99444,-24.84931,-26.86912,1001.473
1.980528831,-0.8719615,-6.381846,-0.6902951,-0.02540915,1.022337,0.1282874,22.99444,-24.84931,-26.86912,1001.476
2.000712872,-0.8719615,-7.517453,-1.056494,-0.005698164,0.988654,0.0852588,22.63103,-25.21912,-26.43134,1001.476
2.020896912,-0.2592089,-10.14728,-1.36166,-0.02339368,1.015947,0.09166399,22.63103,-25.21912,-26.43134,1001.477
2.041079998,-0.6268604,-11.88057,-1.605793,0.001647322,0.9796021,0.08068959,22.63103,-25.21912,-26.43134,1001.477
2.058741570,-0.2592089,-11.76103,-1.788893,0.03966556,1.025008,0.1516009,23.02497,-25.95593,-27.24513,1001.477
2.078924656,0.7211952,-10.20705,-1.54476,0.07976239,1.019901,0.1402495,23.02497,-25.95593,-27.24513,1001.477
2.099108696,1.272672,-8.772596,-1.788893,0.06887207,1.003385,0.1282605,22.62297,-24.84826,-26.8706,1001.479
2.119292736,0.4760941,-7.935834,-1.666827,0.02580293,1.014528,0.1616322,22.62297,-24.84826,-26.8706,1001.479
2.139475822,-0.994512,-8.892135,-1.54476,-0.01387525,0.9854057,0.1562482,22.62297,-24.84826,-26.8706,1001.479
2.159659863,-1.239613,-10.08751,-1.72786,-0.04655962,1.015978,0.1515488,22.61467,-24.47763,-27.24712,1001.479
2.179843903,-1.117062,-11.52196,-1.300627,-0.01732761,1.03126,0.1688389,22.61467,-24.47763,-27.24712,1001.479
2.200026989,-1.913641,-14.6897,-1.483727,-0.0202168,0.9522716,0.1166748,22.24319,-24.47657,-27.2486,1001.479
2.220211029,-0.5655852,-13.49433,-1.788893,0.03120741,0.9648017,0.2491989,22.24319,-24.47657,-27.2486,1001.481
2.240394592,0.905021,-11.28288,-1.239594,0.08040238,0.9651873,0.2350233,22.24319,-24.47657,-27.2486,1001.481
2.260578632,1.579049,-7.935834,-0.9954612,0.08862326,1.002975,0.2479237,21.88001,-24.84616,-26.87356,1001.481
2.280762196,0.4760941,-7.63699,-0.8733948,0.02867551,0.9751449,0.2284841,21.88001,-24.84616,-26.87356,1001.481
2.300945759,-0.7494109,-7.876065,-0.8123615,-0.04051933,1.032069,0.2968612,22.2529,-24.84589,-27.24847,1001.481
2.321129799,-1.362164,-7.995602,-0.0189297,-0.0416253,0.9256578,0.2276078,22.2529,-24.84589,-27.24847,1001.481
2.338790417,-0.6881357,-7.218609,-0.5071955,-0.009724096,0.9206172,0.1972929,21.87336,-24.47398,-27.68921,1001.481
2.358974457,1.640324,-7.756527,-0.385129,-0.04678155,0.9948282,0.1341,21.87336,-24.47398,-27.68921,1001.483
2.379157543,2.375627,-9.190978,-0.6292619,-0.03068662,0.8620331,0.06381259,21.87336,-24.47398,-27.68921,1001.483
2.399341583,-0.07538315,-11.04381,-0.3240958,-0.04364402,1.01301,0.2108493,21.87336,-24.47398,-27.68921,1001.488
2.419525623,-1.79109,-12.53803,-0.5071955,0.02455854,0.9982657,0.1384426,21.87336,-24.47398,-27.68921,1001.488
2.439708710,-2.894045,-11.58173,-0.5071955,0.08890276,0.9031601,0.1019182,21.57351,-24.84242,-27.69032,1001.488
2.459892750,-1.484714,-9.489821,-0.2630626,0.09473425,0.9775092,0.1865874,21.57351,-24.84242,-27.69032,1001.488
2.480076790,1.701599,-6.740459,-0.8733948,0.03538549,0.981532,0.0831112,21.57351,-24.84242,-27.69032,1001.488
2.500259876,-0.9332367,-5.365777,-1.36166,0.01340195,1.003366,0.1448855,21.19232,-24.47205,-27.69192,1001.488
2.520443916,-1.423439,-6.083003,-0.4461623,0.01706755,1.019528,0.1330353,21.19232,-24.47205,-27.69192,1001.488
2.540627957,-0.994512,-5.485315,-1.72786,0.03890634,1.086349,0.2189919,21.56544,-24.47156,-28.12957,1001.488
2.560811997,-1.545989,-3.512946,-1.36166,0.0292705,0.927376,0.1603888,21.56544,-24.47156,-28.12957,1001.488
2.580995083,1.150122,-0.9428898,-0.385129,0.02722287,0.8982486,0.1140762,21.56544,-24.47156,-28.12957,1001.488
2.618839741,1.027571,1.806473,-0.2020294,-0.001593911,1.047652,0.1029644,21.19397,-24.47051,-28.13105,1001.487
2.639023304,-2.342568,-1.122196,-0.0189297,-0.04264687,0.972203,0.1253742,21.88307,-24.84329,-27.68908,1001.487
2.659207344,-5.222505,-1.540577,-0.2630626,0.02678466,0.9327999,0.1960206,21.88307,-24.84329,-27.68908,1001.487
2.679390907,-0.9332367,0.4915604,-0.07996292,0.07895327,1.085842,0.1834022,21.88307,-24.84329,-27.68908,1001.488
2.699574471,3.907508,2.105317,-0.385129,0.0530011,1.117852,0.1903995,21.20367,-24.83982,-28.13092,1001.488
2.719758511,2.559453,-0.1658959,-0.2020294,-0.01012819,0.9937565,0.1992276,21.20367,-24.83982,-28.13092,1001.488
2.739942074,-0.8719615,-1.122196,-0.934428,-0.03023119,0.9816707,0.1664166,21.88307,-24.84329,-27.68908,1001.488
2.760125637,1.762874,-2.078496,0.16417,0.04173627,1.015429,0.04581898,21.88307,-24.84329,-27.68908,1001.488
2.780309677,1.9467,-0.4647397,-0.934428,0.06768554,0.8245961,0.0283796,21.88307,-24.84329,-27.68908,1001.488
2.800492764,-0.07538315,-0.3452022,-0.385129,0.006075608,0.9685377,0.2746122,21.55574,-24.10225,-28.1297,1001.49
2.820676804,-2.587669,-0.883121,-0.934428,-0.006014295,0.9713517,0.2659271,21.55574,-24.10225,-28.1297,1001.49
2.840860844,-1.607265,-1.660115,-0.5682287,-0.02379136,0.9281238,0.1522095,21.19397,-24.47051,-28.13105,1001.49
2.861044884,-0.3817594,0.1927166,0.8355353,0.05524325,0.9744201,0.09705231,21.19397,-24.47051,-28.13105,1001.49
2.881227970,-2.403843,4.197223,0.7134689,0.06873302,1.01322,0.2111751,21.56709,-24.47001,-28.5687,1001.49
2.898888588,-2.158742,2.822542,0.5914025,0.001899438,1.034166,0.2953807,21.56709,-24.47001,-28.5687,1001.49
2.919072628,1.395223,2.40416,-0.6292619,0.0372703,1.024347,0.1170437,21.56709,-24.47001,-28.5687,1001.49
2.939256668,1.211397,0.6708667,-1.483727,0.03924672,1.215866,0.3023281,21.5865,-25.20864,-28.56845,1001.49
2.959440708,-0.994512,-1.062427,-0.4461623,-0.01371864,0.8542056,0.09672067,21.5865,-25.20864,-28.56845,1001.492
2.979623795,-3.568073,-0.5245085,-0.6292619,0.0005362574,0.9095067,0.2092226,21.57351,-24.84242,-27.69032,1001.492
2.999807835,-2.587669,1.627167,1.201735,0.0004181117,0.919131,0.2157389,21.57351,-24.84242,-27.69032,1001.492
3.019991398,0.7824704,3.838611,-0.3240958,0.01803901,0.9785357,0.1638508,21.57351,-24.84242,-27.69032,1001.492
3.040174961,1.395223,1.686935,-0.4461623,0.01832981,0.9154212,0.1280535,21.20367,-24.83982,-28.13092,1001.492
3.060359001,-2.465118,3.001848,0.7134689,0.02914722,1.132865,0.3508186,21.20367,-24.83982,-28.13092,1001.492
3.080542564,-0.0141079,4.974217,1.201735,0.02667565,1.022471,0.1437844,21.20532,-24.83828,-28.57005,1001.492
3.100726128,1.088847,4.555836,1.384834,-0.05063316,1.033962,0.139746,21.20532,-24.83828,-28.57005,1001.492
3.120910168,0.3535436,4.675373,0.6524357,-0.02181407,0.8857188,0.08275864,21.20532,-24.83828,-28.57005,1001.494
3.141093731,-3.568073,5.751211,1.69,-0.05995828,0.9672579,0.1583896,21.88307,-24.84329,-27.68908,1001.494
3.158754349,-1.545989,6.229361,1.201735,-0.03392083,0.850402,0.05920786,21.88307,-24.84329,-27.68908,1001.494
3.178938389,2.620728,7.24543,0.9576018,0.0713274,0.8803786,0.1253359,22.61796,-24.47454,-28.12539,1001.494
3.199121475,7.706574,5.033986,1.812067,0.03342302,1.061899,0.1844549,22.61796,-24.47454,-28.12539,1001.496
3.219305515,0.2922684,5.631673,0.2252032,0.06197777,0.9731397,0.2361809,22.61796,-24.47454,-28.12539,1001.496
3.239489555,-4.977404,6.647742,1.201735,0.1080159,1.034006,0.2747851,22.24648,-24.47348,-28.12686,1001.496
3.259673595,-1.362164,7.783349,1.69,0.0497296,1.029664,0.1857394,22.24648,-24.47348,-28.12686,1001.496
3.279856682,0.5373694,11.1304,0.5303693,0.07993812,0.8873737,0.06804442,22.22543,-23.7364,-27.68799,1001.497
3.300040722,2.498178,12.56485,0.2252032,0.04322287,1.090285,0.1217461,22.22543,-23.7364,-27.68799,1001.497
3.320224762,1.088847,13.46138,0.7745022,-0.0620458,1.138879,0.1943906,22.22543,-23.7364,-27.68799,1001.499
3.340407848,-1.545989,14.41768,1.812067,-0.01698521,0.9617463,0.2409372,21.87665,-24.47089,-28.56747,1001.499
3.360591889,-0.2592089,15.25444,3.215831,-0.1018981,0.9271849,0.08126394,21.87665,-24.47089,-28.56747,1001.503
3.380775929,-0.3817594,15.9119,3.887196,-0.09761557,0.9708691,0.1288345,22.2529,-24.84589,-27.24847,1001.503
3.400959015,1.211397,15.01537,4.741661,-0.01623536,0.9421864,0.1135498,22.2529,-24.84589,-27.24847,1001.505
3.421143055,0.6599199,13.28207,1.567934,0.1529876,1.104857,0.2333017,22.23513,-24.10572,-27.68786,1001.505
3.438803673,1.150122,9.994792,2.361366,0.1155199,0.8958524,0.09686861,22.23513,-24.10572,-27.68786,1001.505
3.458987713,1.762874,10.65225,3.459964,0.05987907,0.8721339,0.01132819,22.23513,-24.10572,-27.68786,1001.503
3.479171276,2.682003,8.739649,1.567934,0.09886284,1.114903,0.1654578,22.63408,-25.21626,-27.24687,1001.503
3.499354839,-1.239613,8.620111,-0.1409961,0.08705574,0.9756199,0.1213587,22.63408,-25.21626,-27.24687,1001.503
3.519538880,-2.771494,6.886817,-0.9954612,0.03650573,0.9682468,0.1052296,22.97644,-24.10936,-27.24577,1001.503
3.539722443,-2.648944,7.843118,-0.6902951,0.0005389827,0.9503474,0.146288,22.97644,-24.10936,-27.24577,1001.504
3.559906483,-1.484714,9.038492,0.7745022,0.03465206,1.040156,0.1801301,22.97644,-24.10936,-27.24577,1001.504
3.580089569,1.762874,8.620111,0.2862364,0.002263623,1.008039,0.09682227,22.99421,-24.84953,-26.80639,1001.504
3.600273609,2.927104,8.321267,-0.385129,0.01016025,0.875088,0.02994994,22.99421,-24.84953,-26.80639,1001.504
3.620457649,1.82415,5.631673,0.3472696,-0.01401761,0.95823,0.1114312,23.34627,-24.11196,-26.80517,1001.504
3.640640736,-1.66854,6.468436,0.5303693,0.02207745,0.9654059,0.07697253,23.34627,-24.11196,-26.80517,1001.504
3.660824776,-5.038679,6.707511,0.8965686,-0.0239006,0.9375148,0.1334187,23.34627,-24.11196,-26.80517,1001.504
3.681008816,-3.568073,5.751211,0.469336,0.0134514,1.07802,0.1901558,23.3465,-24.11174,-26.8679,1001.504
3.718853474,3.539857,7.843118,1.140701,0.09014326,1.000332,0.07707725,22.99585,-24.84799,-27.24552,1001.504
3.739036560,3.294756,8.799417,1.812067,-0.02356083,1.107598,0.1815504,22.99585,-24.84799,-27.24552,1001.506
3.759220600,2.007976,7.305198,0.04210352,-0.06502755,0.9874905,0.1626902,22.99585,-24.84799,-27.24552,1001.506
3.779404640,-0.7494109,2.703004,0.2862364,-0.00569764,0.8687903,0.1038098,23.72769,-24.4821,-26.86629,1001.506
3.799588204,-2.220017,2.822542,0.4083028,0.04840181,0.9804347,0.1643303,23.72769,-24.4821,-26.86629,1001.506
3.819771767,1.9467,3.181154,0.3472696,0.03035601,1.076589,0.1643135,23.71798,-24.11279,-26.86642,1001.506
3.839955807,3.049655,3.659304,0.6524357,0.05233497,0.9354386,0.1147754,23.71798,-24.11279,-26.86642,1001.506
3.860139370,1.640324,4.077685,-0.07996292,0.06030634,0.9933225,0.1528899,23.71798,-24.11279,-26.86642,1001.506
3.880322933,-0.2592089,2.463929,-0.4461623,0.01603548,1.063265,0.2161356,24.09587,-24.48624,-25.98655,1001.506
3.900506973,-3.568073,2.224854,0.3472696,0.01233178,0.8921582,0.1684752,24.09587,-24.48624,-25.98655,1001.506
3.920690537,-2.465118,3.121386,0.5303693,0.0008411138,1.004199,0.1887132,22.98779,-24.47713,-27.68478,1001.506
3.940874100,1.211397,3.659304,0.3472696,-0.008376966,0.8911842,0.08917271,22.98779,-24.47713,-27.68478,1001.506
3.961057663,1.640324,3.599535,0.6524357,-0.02371978,0.9630219,0.1022951,22.98779,-24.47713,-27.68478,1001.506
3.978718281,0.7211952,2.045548,0.3472696,0.03895541,1.004326,0.1351353,23.3465,-24.11174,-26.8679,1001.508
3.998902321,-1.117062,-0.5842772,-0.4461623,0.04671041,1.000906,0.1496538,23.3465,-24.11174,-26.8679,1001.508
4.019086361,-2.526393,-1.002658,-0.2630626,0.02326822,0.9453462,0.1471289,23.70827,-23.74347,-26.86655,1001.51
4.039269447,-1.239613,-1.361271,-0.8123615,0.05891673,1.027969,0.1749874,23.70827,-23.74347,-26.86655,1001.51
4.059453487,2.007976,-1.361271,-1.239594,0.05880386,1.039,0.08859348,24.10887,-24.85247,-26.86468,1001.508
4.079637527,1.885425,-1.660115,-1.788893,0.01838103,0.9118988,0.09246293,24.10887,-24.85247,-26.86468,1001.508
4.099821568,-0.0141079,-0.8233522,-0.4461623,0.008768267,1.026538,0.1954693,24.10887,-24.85247,-26.86468,1001.51
4.120004654,-0.8106862,-0.2256647,-0.4461623,-0.01332511,1.020007,0.1369821,23.71939,-24.11146,-27.24282,1001.51
4.140188694,-2.894045,-0.7038147,-0.6902951,-0.002356204,0.9501548,0.1613726,23.71939,-24.11146,-27.24282,1001.508
4.160372734,-1.300888,-0.2256647,-0.0189297,-0.001061736,1.081738,0.1844116,23.35621,-24.48105,-26.86777,1001.508
4.180555821,1.885425,3.360461,0.2252032,0.01917506,1.005233,0.1118261,23.35621,-24.48105,-26.86777,1001.508
4.200739861,1.640324,3.778842,0.9576018,-0.04576992,1.029662,0.1897722,23.35621,-24.48105,-26.86777,1001.508
4.220923901,-0.3204842,3.061617,0.8355353,-0.0007798442,1.018857,0.1739216,23.71798,-24.11279,-26.86642,1001.508
4.241106987,-0.6268604,1.567398,0.5303693,-0.008373724,0.8904827,0.1110552,23.71798,-24.11279,-26.86642,1001.508
4.258768082,-1.66854,1.268554,1.262768,0.02407286,0.958327,0.1585761,23.35457,-24.48259,-26.42864,1001.508
4.278951645,2.007976,2.942079,1.262768,0.02625652,0.9386935,0.08957556,23.35457,-24.48259,-26.42864,1001.508
4.299135685,1.640324,4.256992,0.5303693,0.07949962,1.039869,0.2272575,23.35457,-24.48259,-26.42864,1001.507
4.319319248,3.662407,4.197223,0.2252032,0.07264853,1.048965,0.1792755,24.09916,-24.48315,-26.86481,1001.507
4.339502812,2.069251,4.017917,-0.1409961,0.006009084,0.8567052,0.1672962,24.09916,-24.48315,-26.86481,1001.507
4.359686375,-2.403843,4.735142,0.9576018,-0.0169456,0.9185885,0.2444622,23.72604,-24.48365,-26.42716,1001.507
