Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
1.498622417,0.28551,15.88111,2.005034,0.02329906,0.9817247,0.1921282,4.805986,-24.78481,-30.64281,1001.393
1.518805504,0.775712,17.25579,2.249167,-0.02181119,0.9633097,0.1738262,4.805986,-24.78481,-30.64281,1001.393
1.538989067,1.388465,17.07648,2.554333,-0.02015202,0.9856378,0.1723194,5.167757,-24.41654,-30.64146,1001.393
1.559173107,2.368869,15.76157,2.371233,-0.0108099,0.9715473,0.1413718,5.167757,-24.41654,-30.64146,1001.393
1.579356193,1.44974,14.44666,2.1271,-0.003200015,1.019045,0.2002045,4.796281,-24.41549,-30.64294,1001.393
1.599539280,0.3467852,14.50643,2.1271,-0.01202079,0.9909135,0.1899289,4.796281,-24.41549,-30.64294,1001.396
1.619723320,-2.04295,13.60989,2.493299,-0.000885541,0.9473103,0.2060802,5.548938,-24.78691,-30.63985,1001.396
1.639906406,-3.758657,13.84897,2.737432,0.01396567,0.9559207,0.190658,5.548938,-24.78691,-30.63985,1001.396
1.660089970,-3.758657,13.37082,2.615366,0.006681557,0.9603512,0.1727527,5.548938,-24.78691,-30.63985,1001.396
1.680273056,-2.716978,13.43059,2.798466,0.05755825,0.9810503,0.1648157,5.552226,-24.78382,-31.51812,1001.398
1.700457096,1.633566,12.05591,2.3102,0.0534758,1.038915,0.1868901,5.552226,-24.78382,-31.51812,1001.398
1.720640182,2.859071,9.904232,1.944,0.04848923,0.9740883,0.1204118,5.85044,-24.41692,-31.07788,1001.398
1.740823746,0.9595378,9.007701,1.272635,0.03839767,1.009712,0.1775757,5.85044,-24.41692,-31.07788,1001.398
1.758484363,-0.8174446,7.274406,0.4181699,0.04892541,0.9770755,0.1618302,5.85044,-24.41692,-31.07788,1001.398
1.778667450,-1.859124,7.752556,0.05197065,0.01634919,0.9594902,0.1274689,5.53117,-24.04673,-31.07924,1001.398
1.798851490,-0.3885178,9.485851,1.150569,0.04993523,1.013698,0.1348181,5.53117,-24.04673,-31.07924,1001.398
1.819034576,1.756116,11.99614,0.8454025,0.0415966,0.986536,0.0763889,6.586739,-24.04684,-31.89058,1001.398
1.839218140,1.878667,12.65359,1.394701,-0.02101133,0.9778336,0.1274002,6.586739,-24.04684,-31.89058,1001.396
1.859401703,1.878667,13.07198,1.150569,-0.06116088,0.9476629,0.1292949,6.586739,-24.04684,-31.89058,1001.396
1.879585266,1.57229,10.86053,1.211602,-0.04806802,0.9818742,0.1192479,5.840734,-24.04761,-31.07801,1001.396
1.899768352,0.8982626,8.529551,1.333668,-0.01422173,0.9346746,0.1411336,5.840734,-24.04761,-31.07801,1001.396
1.919952393,0.4693357,7.931863,1.638834,0.01358366,0.988332,0.1465341,6.967921,-24.41721,-31.88897,1001.396
1.940135479,0.8982626,8.290476,2.188133,0.04541454,0.9891133,0.1153612,6.967921,-24.41721,-31.88897,1001.396
1.960319042,0.8982626,8.888164,2.1271,0.07185854,0.9956104,0.1349145,6.967921,-24.41721,-31.88897,1001.396
